id,key,value,type 
4048796114,shop,car_repair,regular
4048796114,shop,car_repair,regular
4048796124,shop,doityourself,regular
4048796124,shop,doityourself,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796134,opening_hours,Th-Tu 9:00-20:00,regular
4048796144,amenity,cafe,regular
4048796144,amenity,cafe,regular
4048796154,highway,bus_stop,regular
4048796164,shop,car_repair,regular
4048796164,shop,car_repair,regular
4048796174,shop,beauty,regular
4048796174,shop,beauty,regular
4049329113,amenity,veterinary,regular
4049329113,amenity,veterinary,regular
4049329123,shop,dry_cleaner,regular
4049329123,shop,dry_cleaner,regular
4049345785,shop,car_repair,regular
4049345785,shop,car_repair,regular
4049605654,name,Lifelong Medical Center,regular
4052044299,amenity,fast_food,regular
4052044299,amenity,fast_food,regular
4052159334,description,Tree,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4053990136,shop_1,clothes,regular
4054958592,leisure,playground,regular
4055034770,outdoor_seating,yes,regular
4055034770,outdoor_seating,yes,regular
4055034770,outdoor_seating,yes,regular
4055034770,outdoor_seating,yes,regular
4055042394,shop,department_store,regular
4055042394,shop,department_store,regular
4055481599,shop,books,regular
4055481599,shop,books,regular
4057257940,housenumber,209,addr
4057257940,housenumber,209,addr
4057257940,housenumber,209,addr
4057257940,housenumber,209,addr
4057257940,housenumber,209,addr
4057257940,housenumber,209,addr
4057348981,shop,yes,regular
4057348981,shop,yes,regular
4057473758,shop,clothes,regular
4057473758,shop,clothes,regular
4057473768,shop,copyshop,regular
4057473768,shop,copyshop,regular
4058051733,crossing,uncontrolled,regular
4058051733,crossing,uncontrolled,regular
4059292235,bicycle,yes,regular
4059292235,bicycle,yes,regular
4061806117,highway,traffic_signals,regular
4064534747,housenumber,1408,addr
4064534747,housenumber,1408,addr
4064534747,housenumber,1408,addr
4064537175,shop,beauty,regular
4064537175,shop,beauty,regular
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066100000,housenumber,2209,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4066109709,housenumber,2141,addr
4067913084,traffic_calming,hump,regular
4069405390,housenumber,1478,addr
4069405390,housenumber,1478,addr
4069405390,housenumber,1478,addr
4069405390,housenumber,1478,addr
4069405390,housenumber,1478,addr
4069409546,traffic_calming,hump,regular
4069424391,housenumber,1474,addr
4069424391,housenumber,1474,addr
4069424391,housenumber,1474,addr
4069424391,housenumber,1474,addr
4069424391,housenumber,1474,addr
4069431996,housenumber,541,addr
4069431996,housenumber,541,addr
4069431996,housenumber,541,addr
4069431996,housenumber,541,addr
4069431996,housenumber,541,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432006,housenumber,749,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069432017,housenumber,2425,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447292,housenumber,545,addr
4069447303,housenumber,2398,addr
4069447303,housenumber,2398,addr
4069447303,housenumber,2398,addr
4069447303,housenumber,2398,addr
4069447303,housenumber,2398,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069447491,housenumber,650,addr
4069612675,traffic_calming,hump,regular
4069613705,traffic_calming,hump,regular
4069629368,traffic_calming,bump,regular
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070522013,housenumber,2036,addr
4070830595,highway,stop,regular
4071017010,operator,AC Transit,regular
4071017010,operator,AC Transit,regular
4071017010,operator,AC Transit,regular
4071017010,operator,AC Transit,regular
4071044654,highway,traffic_signals,regular
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080496,housenumber,1512,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080696,housenumber,1501,addr
4071080793,housenumber,1504,addr
4071080793,housenumber,1504,addr
4071080793,housenumber,1504,addr
4071080793,housenumber,1504,addr
4071080793,housenumber,1504,addr
4071080989,housenumber,1414,addr
4071080989,housenumber,1414,addr
4071080989,housenumber,1414,addr
4071080989,housenumber,1414,addr
4071080989,housenumber,1414,addr
4072704053,shop,department_store,regular
4072704053,shop,department_store,regular
4073064111,highway,traffic_signals,regular
4074237493,entrance,yes,regular
4074351635,shop,frame,regular
4074351635,shop,frame,regular
4074890810,barrier,gate,regular
4077334870,power,tower,regular
4077365954,shop,yes,regular
4077365954,shop,yes,regular
4077372342,shop,yes,regular
4077372342,shop,yes,regular
4087004997,housenumber,10,addr
4087004997,housenumber,10,addr
4087004997,housenumber,10,addr
4087004997,housenumber,10,addr
4087004997,housenumber,10,addr
4087004997,housenumber,10,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4090470827,housenumber,2323,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612589,housenumber,1634,addr
4093612890,housenumber,1706,addr
4093612890,housenumber,1706,addr
4093612890,housenumber,1706,addr
4093612890,housenumber,1706,addr
4093612890,housenumber,1706,addr
4093613190,housenumber,1650,addr
4093613190,housenumber,1650,addr
4093613190,housenumber,1650,addr
4093613190,housenumber,1650,addr
4093613190,housenumber,1650,addr
4093613593,housenumber,1315,addr
4093613593,housenumber,1315,addr
4093613593,housenumber,1315,addr
4093613593,housenumber,1315,addr
4093613593,housenumber,1315,addr
4093639090,housenumber,1655,addr
4093639090,housenumber,1655,addr
4093639090,housenumber,1655,addr
4093639090,housenumber,1655,addr
4093639090,housenumber,1655,addr
4096811898,amenity,bench,regular
4096811908,disused,ticket_booth,amenity
4096811908,disused,ticket_booth,amenity
4096811908,disused,ticket_booth,amenity
4098694789,housenumber,"1832, 1832A",addr
4098694789,housenumber,"1832, 1832A",addr
4098703816,bicycle_parking,stands,regular
4098703816,bicycle_parking,stands,regular
4098703816,bicycle_parking,stands,regular
4098703816,bicycle_parking,stands,regular
4098703826,bicycle_parking,stands,regular
4098703826,bicycle_parking,stands,regular
4098703826,bicycle_parking,stands,regular
4098703826,bicycle_parking,stands,regular
4098703836,amenity,waste_basket,regular
4098703846,bicycle_parking,stands,regular
4098703846,bicycle_parking,stands,regular
4098703846,bicycle_parking,stands,regular
4098703846,bicycle_parking,stands,regular
4098703856,amenity,waste_basket,regular
4098703866,bicycle_parking,stands,regular
4098703866,bicycle_parking,stands,regular
4098703866,bicycle_parking,stands,regular
4098703866,bicycle_parking,stands,regular
4098703876,amenity,waste_basket,regular
4098703886,amenity,waste_basket,regular
4098752769,amenity,police,regular
4098752769,amenity,police,regular
4098815828,housenumber,4411,addr
4098815828,housenumber,4411,addr
4098815838,housenumber,708,addr
4098815838,housenumber,708,addr
4100109237,man_made,oil_tank,regular
4100737138,office,yes,regular
4100737138,office,yes,regular
4101104052,housenumber,3785,addr
4101104052,housenumber,3785,addr
4101104062,housenumber,3944,addr
4101104062,housenumber,3944,addr
4101128311,shop,yes,regular
4101128311,shop,yes,regular
4101128321,entrance,yes,regular
4101128321,entrance,yes,regular
4103696498,highway,bus_stop,regular
4103832548,entrance,yes,regular
4103856294,shop,alcohol,regular
4103856294,shop,alcohol,regular
4106728611,shop,art,regular
4106728611,shop,art,regular
4106815506,housenumber,735,addr
4106815506,housenumber,735,addr
4106815506,housenumber,735,addr
4106923137,shop,optician,regular
4106923137,shop,optician,regular
4109157990,name,3300 Club (closed),regular
4109157990,name,3300 Club (closed),regular
4109157990,name,3300 Club (closed),regular
4109157990,name,3300 Club (closed),regular
4109157990,name,3300 Club (closed),regular
4110675669,tourism,artwork,regular
4110675669,tourism,artwork,regular
4113127389,housenumber,990,addr
4113127389,housenumber,990,addr
4113423532,housenumber,3319,addr
4113423532,housenumber,3319,addr
4113423532,housenumber,3319,addr
4113423532,housenumber,3319,addr
4113423532,housenumber,3319,addr
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4113464697,name,Walgreens,regular
4117313924,housenumber,2916,addr
4117313924,housenumber,2916,addr
4117313924,housenumber,2916,addr
4117313924,housenumber,2916,addr
4117313924,housenumber,2916,addr
4117313924,housenumber,2916,addr
4117790318,shop,tobacco,regular
4117790318,shop,tobacco,regular
4119824866,name,Transitional Students and Families Services Department,regular
4119824886,leisure,playground,regular
4122562013,shop,jewelry,regular
4122562013,shop,jewelry,regular
4124184017,amenity,library,regular
4124184017,amenity,library,regular
4124184027,amenity,library,regular
4124184027,amenity,library,regular
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4129615924,housenumber,307,addr
4131740394,amenity,place_of_worship,regular
4131740394,amenity,place_of_worship,regular
4131740404,shop,car_repair,regular
4131740404,shop,car_repair,regular
4131744096,shop,car_repair,regular
4131744096,shop,car_repair,regular
4131760050,amenity,restaurant,regular
4131760050,amenity,restaurant,regular
4131760060,shop,car_repair,regular
4131760060,shop,car_repair,regular
4131762590,shop,nails,regular
4131762590,shop,nails,regular
4134420492,shop,hairdresser,regular
4134420492,shop,hairdresser,regular
4134761501,shop,appliances,regular
4134761501,shop,appliances,regular
4134773840,amenity,restaurant,regular
4134773840,amenity,restaurant,regular
4134773861,amenity,restaurant,regular
4134773861,amenity,restaurant,regular
4136198316,shop,yes,regular
4136198316,shop,yes,regular
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840848,housenumber,3226,addr
4139840858,shop,hairdresser,regular
4139840858,shop,hairdresser,regular
4141785459,tourism,hotel,regular
4141785459,tourism,hotel,regular
4141892866,crossing,uncontrolled,regular
4141892866,crossing,uncontrolled,regular
4145198890,housenumber,3490,addr
4145198890,housenumber,3490,addr
4145198890,housenumber,3490,addr
4145198890,housenumber,3490,addr
4145235189,amenity,restaurant,regular
4145235189,amenity,restaurant,regular
4146885501,bicycle:pump,yes,service
4146885501,bicycle:pump,yes,service
4146885501,bicycle:pump,yes,service
4146885501,bicycle:pump,yes,service
4146885501,bicycle:pump,yes,service
4147117901,shop,gift,regular
4147117901,shop,gift,regular
4147736338,crossing,traffic_signals,regular
4147736338,crossing,traffic_signals,regular
4148116889,housenumber,2224,addr
4148116889,housenumber,2224,addr
4148116889,housenumber,2224,addr
4148116889,housenumber,2224,addr
4149629209,alt_name,Oakland Raiders Store,regular
4149629209,alt_name,Oakland Raiders Store,regular
4149629209,alt_name,Oakland Raiders Store,regular
4150343802,amenity,car_rental,regular
4150343802,amenity,car_rental,regular
4150343802,amenity,car_rental,regular
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154303354,housenumber,575,addr
4154456544,leisure,marina,regular
4154456544,leisure,marina,regular
4155602236,highway,bus_stop,regular
4156154839,amenity,atm,regular
4158344197,railway,level_crossing,regular
4158634902,name,San Mateo Stairs,regular
4161880406,barrier,gate,regular
4163686160,housenumber,544,addr
4163686160,housenumber,544,addr
4163686160,housenumber,544,addr
4163686160,housenumber,544,addr
4163686160,housenumber,544,addr
4164208235,shop,shoes,regular
4164208235,shop,shoes,regular
4166436899,highway,traffic_signals,regular
4168260367,crossing,traffic_signals,regular
4168260367,crossing,traffic_signals,regular
4169910808,material,wood,regular
4169910808,material,wood,regular
4170222465,shop,paint,regular
4170222465,shop,paint,regular
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4172591095,housenumber,8,addr
4173664593,shop,laundry,regular
4173664593,shop,laundry,regular
4174373504,leisure,firepit,regular
4174373534,amenity,waste_disposal,regular
4174415106,amenity,drinking_water,regular
4175051139,parking,garage,regular
4175051139,parking,garage,regular
4175051139,parking,garage,regular
4175474992,highway,bus_stop,regular
4177142456,highway,traffic_signals,regular
4177142456,highway,traffic_signals,regular
4177189406,amenity,cafe,regular
4177189406,amenity,cafe,regular
4177497059,entrance,main,regular
4177860465,barrier,gate,regular
4177860475,natural,tree,regular
4177860485,barrier,gate,regular
4177860895,barrier,gate,regular
4177860945,natural,tree,regular
4177860965,barrier,gate,regular
4177860975,amenity,bench,regular
4179708747,tourism,picnic_site,regular
4181862717,amenity,cafe,regular
4181862717,amenity,cafe,regular
4181862727,amenity,fast_food,regular
4181862727,amenity,fast_food,regular
4181862747,amenity,fast_food,regular
4181862747,amenity,fast_food,regular
4183593057,crossing,traffic_signals,regular
4183593057,crossing,traffic_signals,regular
4183593211,crossing,uncontrolled,regular
4183593211,crossing,uncontrolled,regular
4183593260,crossing,traffic_signals,regular
4183593260,crossing,traffic_signals,regular
4183593270,highway,crossing,regular
4183593270,highway,crossing,regular
4183593280,highway,crossing,regular
4183593280,highway,crossing,regular
4183593346,crossing,traffic_signals,regular
4183593346,crossing,traffic_signals,regular
4183593356,highway,crossing,regular
4183593356,highway,crossing,regular
4183593376,highway,crossing,regular
4183593376,highway,crossing,regular
4183593386,highway,crossing,regular
4183593386,highway,crossing,regular
4183593396,crossing,uncontrolled,regular
4183593396,crossing,uncontrolled,regular
4183593406,highway,crossing,regular
4183593406,highway,crossing,regular
4184928313,barrier,jersey_barrier,regular
4185154695,amenity,bench,regular
4186794488,crossing,unmarked,regular
4186794488,crossing,unmarked,regular
4186794498,highway,crossing,regular
4186794498,highway,crossing,regular
4188788109,crossing,traffic_signals,regular
4188788109,crossing,traffic_signals,regular
4188788119,crossing,uncontrolled,regular
4188788119,crossing,uncontrolled,regular
4188788129,crossing,uncontrolled,regular
4188788129,crossing,uncontrolled,regular
4188788139,crossing,traffic_signals,regular
4188788139,crossing,traffic_signals,regular
4188788149,crossing,traffic_signals,regular
4188788149,crossing,traffic_signals,regular
4188788159,crossing,uncontrolled,regular
4188788159,crossing,uncontrolled,regular
4193070048,cuisine,korean,regular
4193070048,cuisine,korean,regular
4193070048,cuisine,korean,regular
4194397353,traffic_signals,signal,regular
4194397353,traffic_signals,signal,regular
4194511804,emergency,fire_hydrant,regular
4196008981,shelter,no,regular
4196008981,shelter,no,regular
4196008981,shelter,no,regular
4196008981,shelter,no,regular
4196008981,shelter,no,regular
4196008981,shelter,no,regular
4197865790,shop,convenience,regular
4197865790,shop,convenience,regular
4199197192,emergency,fire_hydrant,regular
4199619249,emergency,fire_hydrant,regular
4199631762,emergency,fire_hydrant,regular
4199676099,shop,car_repair,regular
4199676099,shop,car_repair,regular
4199678800,housenumber,1630,addr
4199678800,housenumber,1630,addr
4199678800,housenumber,1630,addr
4199678800,housenumber,1630,addr
4199679202,housenumber,2418,addr
4199679202,housenumber,2418,addr
4199679202,housenumber,2418,addr
4199679202,housenumber,2418,addr
4199679202,housenumber,2418,addr
4199680598,housenumber,1713,addr
4199680598,housenumber,1713,addr
4199680598,housenumber,1713,addr
4199680598,housenumber,1713,addr
4199680598,housenumber,1713,addr
4199690893,housenumber,1818,addr
4199690893,housenumber,1818,addr
4199690893,housenumber,1818,addr
4199690893,housenumber,1818,addr
4199690893,housenumber,1818,addr
4199690893,housenumber,1818,addr
4199755687,housenumber,1096,addr
4199755687,housenumber,1096,addr
4199755687,housenumber,1096,addr
4199755687,housenumber,1096,addr
4199755687,housenumber,1096,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199804596,housenumber,1325,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813790,housenumber,1243,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4199813894,housenumber,1333,addr
4201061920,housenumber,3250,addr
4201061920,housenumber,3250,addr
4201061920,housenumber,3250,addr
4201061920,housenumber,3250,addr
4202142935,highway,crossing,regular
4202142935,highway,crossing,regular
4202269070,tourism,viewpoint,regular
4203446060,amenity,veterinary,regular
4203446060,amenity,veterinary,regular
4203453112,housenumber,1031,addr
4203453112,housenumber,1031,addr
4203453112,housenumber,1031,addr
4203453112,housenumber,1031,addr
4204722112,highway,crossing,regular
4204722112,highway,crossing,regular
4204722152,crossing,traffic_signals,regular
4204722152,crossing,traffic_signals,regular
4204722182,highway,crossing,regular
4204722302,highway,crossing,regular
4204722302,highway,crossing,regular
4206408136,leisure,park,regular
4210484508,crossing,uncontrolled,regular
4210484508,crossing,uncontrolled,regular
4210484518,highway,crossing,regular
4210484518,highway,crossing,regular
4210484528,crossing,uncontrolled,regular
4210484528,crossing,uncontrolled,regular
4210484538,crossing,traffic_signals,regular
4210484538,crossing,traffic_signals,regular
4210484548,crossing,uncontrolled,regular
4210484548,crossing,uncontrolled,regular
4210484558,crossing,uncontrolled,regular
4210484558,crossing,uncontrolled,regular
4211801584,highway,bus_stop,regular
4213180716,natural,tree,regular
4213378292,crossing,traffic_signals,regular
4213378292,crossing,traffic_signals,regular
4213378302,crossing,traffic_signals,regular
4213378302,crossing,traffic_signals,regular
4213378312,crossing,island,regular
4213378312,crossing,island,regular
4213378322,crossing,island,regular
4213378322,crossing,island,regular
4213378332,highway,give_way,regular
4213378342,crossing,uncontrolled,regular
4213378342,crossing,uncontrolled,regular
4213378352,crossing,traffic_signals,regular
4213378352,crossing,traffic_signals,regular
4213378372,crossing,traffic_signals,regular
4213378372,crossing,traffic_signals,regular
4213378382,crossing,uncontrolled,regular
4213378382,crossing,uncontrolled,regular
4213378492,crossing,traffic_signals,regular
4213378492,crossing,traffic_signals,regular
4213378502,crossing,uncontrolled,regular
4213378502,crossing,uncontrolled,regular
4213378512,crossing,island,regular
4213378512,crossing,island,regular
4213378522,crossing,uncontrolled,regular
4213378522,crossing,uncontrolled,regular
4213378532,crossing,uncontrolled,regular
4213378532,crossing,uncontrolled,regular
4213425304,crossing,island,regular
4213425304,crossing,island,regular
4213425314,crossing,uncontrolled,regular
4213425314,crossing,uncontrolled,regular
4213510998,crossing,uncontrolled,regular
4213510998,crossing,uncontrolled,regular
4213511008,crossing,uncontrolled,regular
4213511008,crossing,uncontrolled,regular
4213511018,crossing,uncontrolled,regular
4213511018,crossing,uncontrolled,regular
4213511028,crossing,uncontrolled,regular
4213511028,crossing,uncontrolled,regular
4213511038,crossing,traffic_signals,regular
4213511038,crossing,traffic_signals,regular
4213511048,crossing,uncontrolled,regular
4213511048,crossing,uncontrolled,regular
4213511058,crossing,uncontrolled,regular
4213511058,crossing,uncontrolled,regular
4214319592,housenumber,3810,addr
4214319592,housenumber,3810,addr
4214319592,housenumber,3810,addr
4214319592,housenumber,3810,addr
4214319592,housenumber,3810,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214320095,housenumber,3126,addr
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4214359589,takeaway,yes,regular
4216605426,artwork_type,sculpture,regular
4216605426,artwork_type,sculpture,regular
4216605426,artwork_type,sculpture,regular
4216605426,artwork_type,sculpture,regular
4217112411,direction,backward,regular
4217112411,direction,backward,regular
4217112421,crossing,traffic_signals,regular
4217112421,crossing,traffic_signals,regular
4217112431,crossing,uncontrolled,regular
4217112431,crossing,uncontrolled,regular
4217112441,crossing,uncontrolled,regular
4217112441,crossing,uncontrolled,regular
4217112451,crossing,traffic_signals,regular
4217112451,crossing,traffic_signals,regular
4217112461,traffic_calming,choker,regular
4217112471,crossing,traffic_signals,regular
4217112471,crossing,traffic_signals,regular
4217112481,crossing,uncontrolled,regular
4217112481,crossing,uncontrolled,regular
4217113091,crossing,uncontrolled,regular
4217113091,crossing,uncontrolled,regular
4217113101,crossing,uncontrolled,regular
4217113101,crossing,uncontrolled,regular
4217221728,crossing,uncontrolled,regular
4217221728,crossing,uncontrolled,regular
4217221738,crossing,uncontrolled,regular
4217221738,crossing,uncontrolled,regular
4217221748,crossing,uncontrolled,regular
4217221748,crossing,uncontrolled,regular
4217221768,crossing,uncontrolled,regular
4217221768,crossing,uncontrolled,regular
4217221778,crossing,traffic_signals,regular
4217221778,crossing,traffic_signals,regular
4217568925,housenumber,201,addr
4217568925,housenumber,201,addr
4217568925,housenumber,201,addr
4217568925,housenumber,201,addr
4217568925,housenumber,201,addr
4217628169,information,board,regular
4217628169,information,board,regular
4218361464,shop,supermarket,regular
4218361464,shop,supermarket,regular
4218827189,crossing,uncontrolled,regular
4218827189,crossing,uncontrolled,regular
4218827209,crossing,uncontrolled,regular
4218827209,crossing,uncontrolled,regular
4218827219,crossing,uncontrolled,regular
4218827219,crossing,uncontrolled,regular
4218827229,crossing,uncontrolled,regular
4218827229,crossing,uncontrolled,regular
4218827239,crossing,uncontrolled,regular
4218827239,crossing,uncontrolled,regular
4218827249,material,concrete,regular
4218827249,material,concrete,regular
4218827249,material,concrete,regular
4218827249,material,concrete,regular
4218827259,crossing,traffic_signals,regular
4218827259,crossing,traffic_signals,regular
4218827269,crossing,uncontrolled,regular
4218827269,crossing,uncontrolled,regular
4218967462,crossing,traffic_signals,regular
4218967462,crossing,traffic_signals,regular
4218967472,crossing,traffic_signals,regular
4218967472,crossing,traffic_signals,regular
4218967482,crossing,uncontrolled,regular
4218967482,crossing,uncontrolled,regular
4218967692,crossing,uncontrolled,regular
4218967692,crossing,uncontrolled,regular
4218967702,crossing,uncontrolled,regular
4218967702,crossing,uncontrolled,regular
4218967712,crossing,uncontrolled,regular
4218967712,crossing,uncontrolled,regular
4218967722,crossing,uncontrolled,regular
4218967722,crossing,uncontrolled,regular
4220109200,barrier,gate,regular
4220109260,tourism,viewpoint,regular
4220113610,information,guidepost,regular
4220113610,information,guidepost,regular
4220113810,information,map,regular
4220113810,information,map,regular
4220113840,artwork_type,installation,regular
4220113840,artwork_type,installation,regular
4220113840,artwork_type,installation,regular
4220113900,tourism,information,regular
4220114168,information,map,regular
4220114168,information,map,regular
4220114178,natural,tree,regular
4220797204,shop,tattoo,regular
4220797204,shop,tattoo,regular
4220797214,shop,beauty,regular
4220797214,shop,beauty,regular
4220797235,shop,clothes,regular
4220797235,shop,clothes,regular
4221297998,crossing,uncontrolled,regular
4221297998,crossing,uncontrolled,regular
4221298008,crossing,uncontrolled,regular
4221298008,crossing,uncontrolled,regular
4221298018,crossing,uncontrolled,regular
4221298018,crossing,uncontrolled,regular
4221298028,crossing,uncontrolled,regular
4221298028,crossing,uncontrolled,regular
4221298038,traffic_calming,hump,regular
4222963203,information,guidepost,regular
4222963203,information,guidepost,regular
4225206830,crossing,uncontrolled,regular
4225206830,crossing,uncontrolled,regular
4225206840,crossing,uncontrolled,regular
4225206840,crossing,uncontrolled,regular
4225206860,crossing,uncontrolled,regular
4225206860,crossing,uncontrolled,regular
4225206870,crossing,uncontrolled,regular
4225206870,crossing,uncontrolled,regular
4225206880,crossing,uncontrolled,regular
4225206880,crossing,uncontrolled,regular
4225206990,crossing,uncontrolled,regular
4225206990,crossing,uncontrolled,regular
4225207010,crossing,uncontrolled,regular
4225207010,crossing,uncontrolled,regular
4225376181,crossing,uncontrolled,regular
4225376181,crossing,uncontrolled,regular
4225376391,crossing,uncontrolled,regular
4225376391,crossing,uncontrolled,regular
4225376401,crossing,traffic_signals,regular
4225376401,crossing,traffic_signals,regular
4225376411,crossing,traffic_signals,regular
4225376411,crossing,traffic_signals,regular
4225376421,crossing,uncontrolled,regular
4225376421,crossing,uncontrolled,regular
4225376431,crossing,uncontrolled,regular
4225376431,crossing,uncontrolled,regular
4225376441,crossing,uncontrolled,regular
4225376441,crossing,uncontrolled,regular
4225376451,crossing,uncontrolled,regular
4225376451,crossing,uncontrolled,regular
4225376461,crossing,uncontrolled,regular
4225376461,crossing,uncontrolled,regular
4226423142,crossing,uncontrolled,regular
4226423142,crossing,uncontrolled,regular
4226423152,crossing,island,regular
4226423152,crossing,island,regular
4226423162,crossing,uncontrolled,regular
4226423162,crossing,uncontrolled,regular
4226423172,button_operated,no,regular
4226423172,button_operated,no,regular
4226423172,button_operated,no,regular
4226423182,crossing,uncontrolled,regular
4226423182,crossing,uncontrolled,regular
4226425292,crossing,uncontrolled,regular
4226425292,crossing,uncontrolled,regular
4226425302,crossing,uncontrolled,regular
4226425302,crossing,uncontrolled,regular
4226425312,bicycle,yes,regular
4226425312,bicycle,yes,regular
4226425312,bicycle,yes,regular
4226425322,crossing,uncontrolled,regular
4226425322,crossing,uncontrolled,regular
4226425332,crossing,uncontrolled,regular
4226425332,crossing,uncontrolled,regular
4226524572,crossing,uncontrolled,regular
4226524572,crossing,uncontrolled,regular
